faculty_id,faculty_name,department,rating,tag_boring,tag_chill,tag_engaging,tag_fast-paced,tag_good-notes,tag_helpful,tag_lenient-grading,tag_project-based,tag_strict,tag_theory-heavy,tag_tough-grader
389.0,Dr. Vihaan Gupta,SENSE,3.6,0,0,0,0,0,0,0,0,1,0,1
390.0,Dr. Tara Patel,SCOPE,4.7,0,0,1,0,0,1,0,0,0,0,0
391.0,Dr. Muhammad Kumar,SELECT,3.5,1,0,0,1,0,0,0,0,0,0,0
392.0,Dr. Zoe Reddy,SCOPE,4.1,0,1,0,0,0,0,1,0,0,0,0
393.0,Dr. Kabir Rao,SENSE,3.9,0,0,0,0,0,0,0,0,1,1,0
394.0,Dr. Anika Nair,SCOPE,4.5,0,0,0,0,1,0,0,1,0,0,0
395.0,Dr. Ayaan Menon,SELECT,3.2,1,0,0,0,0,0,0,0,0,0,1
396.0,Dr. Navya Iyer,SCOPE,4.6,0,0,1,0,0,1,0,0,0,0,0
397.0,Dr. Krish Pillai,SENSE,3.7,0,0,0,1,0,0,0,0,1,0,0
398.0,Dr. Pari Varma,SCOPE,4.3,0,1,0,0,0,0,0,1,0,0,0
399.0,Dr. Rohan Joshi,SELECT,3.4,1,0,0,0,0,0,0,0,0,1,0
400.0,Dr. Aisha Mehta,SCOPE,4.8,0,0,1,0,1,0,1,0,0,0,0
401.0,Dr. Aryan Ali,SENSE,3.6,0,0,0,0,0,0,0,0,1,0,1
402.0,Dr. Eva Khan,SCOPE,4.2,0,1,0,0,0,1,0,0,0,0,0
403.0,Dr. Advik Desai,SELECT,3.3,1,0,0,1,0,0,0,0,0,0,0
404.0,Dr. Anvi Shah,SCOPE,4.5,0,0,1,0,0,0,0,1,0,0,0
405.0,Dr. Veer Verma,SENSE,3.8,0,0,0,0,0,0,0,0,1,1,0
406.0,Dr. Zara Jain,SCOPE,4.6,0,0,0,0,1,0,1,0,0,0,0
407.0,Dr. Sai Sharma,SELECT,3.1,1,0,0,0,0,0,0,0,0,0,1
408.0,Dr. Shanaya Gupta,SCOPE,4.4,0,1,0,0,0,1,0,1,0,0,0
409.0,Dr. Zayan Patel,SENSE,3.5,0,0,0,1,0,0,0,0,0,1,0
410.0,Dr. Aadhya Kumar,SCOPE,4.7,0,0,1,0,1,0,0,0,0,0,0
411.0,Dr. Dhruv Reddy,SELECT,3.6,1,0,0,0,0,0,0,0,1,0,0
412.0,Dr. Ira Rao,SCOPE,4.1,0,0,0,0,0,1,1,0,0,0,0
413.0,Dr. Aarush Nair,SENSE,3.9,0,0,0,1,0,0,0,0,1,0,0
414.0,Dr. Riya Menon,SCOPE,4.5,0,0,1,0,0,0,0,1,0,0,0
415.0,Dr. Ishan Iyer,SELECT,3.2,0,0,0,0,0,0,0,0,0,1,1
416.0,Dr. Nia Pillai,SCOPE,4.6,0,0,0,0,1,1,0,0,0,0,0
417.0,Dr. Om Varma,SENSE,3.7,1,0,0,0,0,0,0,0,1,0,0
418.0,Dr. Anahita Joshi,SCOPE,4.3,0,1,0,0,0,0,0,1,0,0,0
419.0,Dr. Yuvraj Mehta,SELECT,3.4,0,0,0,1,0,0,0,0,0,0,1
420.0,Dr. Samaira Ali,SCOPE,4.8,0,0,1,0,0,0,1,0,0,0,0
421.0,Dr. Atharv Khan,SENSE,3.5,0,0,0,0,0,0,0,0,1,1,0
422.0,Dr. Alisha Desai,SCOPE,4.2,0,0,0,0,1,1,0,0,0,0,0
423.0,Dr. Shaurya Shah,SELECT,3.1,1,0,0,0,0,0,0,0,0,0,1
424.0,Dr. Amaira Verma,SCOPE,4.5,0,0,1,0,0,0,0,1,0,0,0
425.0,Dr. Yuvaan Jain,SENSE,3.8,0,0,0,1,0,0,0,0,1,0,0
426.0,Dr. Saanvi Sharma,SCOPE,4.6,0,1,0,0,0,0,1,0,0,0,0
427.0,Dr. Armaan Gupta,SELECT,3.3,1,0,0,0,0,0,0,0,0,1,0
428.0,Dr. Keya Patel,SCOPE,4.4,0,0,0,0,1,0,0,1,0,0,0
429.0,Dr. Vivaan Kumar,SENSE,3.6,0,0,0,0,0,0,0,0,1,0,1
430.0,Dr. Aarya Reddy,SCOPE,4.7,0,0,1,0,0,1,0,0,0,0,0
431.0,Dr. Abeer Rao,SELECT,3.5,1,0,0,1,0,0,0,0,0,0,0
432.0,Dr. Myra Nair,SCOPE,4.1,0,1,0,0,0,0,1,0,0,0,0
433.0,Dr. Neil Menon,SENSE,3.9,0,0,0,0,0,0,0,0,1,1,0
434.0,Dr. Pehel Iyer,SCOPE,4.5,0,0,0,0,1,0,0,1,0,0,0
435.0,Dr. Ekansh Pillai,SELECT,3.2,1,0,0,0,0,0,0,0,0,0,1
436.0,Dr. Ananya Varma,SCOPE,4.6,0,0,1,0,0,1,0,0,0,0,0
437.0,Dr. Ishaan Joshi,SENSE,3.7,0,0,0,1,0,0,0,0,1,0,0
438.0,Dr. Siya Mehta,SCOPE,4.3,0,1,0,0,0,0,0,1,0,0,0
439.0,Dr. Reyansh Ali,SELECT,3.4,1,0,0,0,0,0,0,0,0,1,0
440.0,Dr. Kiara Khan,SCOPE,4.8,0,0,1,0,1,0,1,0,0,0,0
441.0,Dr. Vihaan Desai,SENSE,3.6,0,0,0,0,0,0,0,0,1,0,1
442.0,Dr. Tara Shah,SCOPE,4.2,0,1,0,0,0,1,0,0,0,0,0
443.0,Dr. Muhammad Verma,SELECT,3.3,1,0,0,1,0,0,0,0,0,0,0
444.0,Dr. Zoe Jain,SCOPE,4.5,0,0,1,0,0,0,0,1,0,0,0
445.0,Dr. Kabir Sharma,SENSE,3.8,0,0,0,0,0,0,0,0,1,1,0
446.0,Dr. Anika Gupta,SCOPE,4.6,0,0,0,0,1,0,1,0,0,0,0
447.0,Dr. Ayaan Patel,SELECT,3.1,1,0,0,0,0,0,0,0,0,0,1
448.0,Dr. Navya Kumar,SCOPE,4.4,0,1,0,0,0,1,0,1,0,0,0
449.0,Dr. Krish Reddy,SENSE,3.5,0,0,0,1,0,0,0,0,0,1,0
450.0,Dr. Pari Rao,SCOPE,4.7,0,0,1,0,1,0,0,0,0,0,0
451.0,Dr. Rohan Nair,SELECT,3.6,1,0,0,0,0,0,0,0,1,0,0
452.0,Dr. Aisha Menon,SCOPE,4.1,0,0,0,0,0,1,1,0,0,0,0
453.0,Dr. Aarav Iyer,SENSE,3.9,0,0,0,1,0,0,0,0,1,0,0
454.0,Dr. Aanya Pillai,SCOPE,4.5,0,0,1,0,0,0,0,1,0,0,0
455.0,Dr. Vivaan Varma,SELECT,3.2,0,0,0,0,0,0,0,0,0,1,1
456.0,Dr. Diya Joshi,SCOPE,4.6,0,0,0,0,1,1,0,0,0,0,0
457.0,Dr. Aditya Mehta,SENSE,3.7,1,0,0,0,0,0,0,0,1,0,0
458.0,Dr. Ananya Ali,SCOPE,4.3,0,1,0,0,0,0,0,1,0,0,0
459.0,Dr. Ishaan Khan,SELECT,3.4,0,0,0,1,0,0,0,0,0,0,1
460.0,Dr. Myra Desai,SCOPE,4.8,0,0,1,0,0,0,1,0,0,0,0
461.0,Dr. Arjun Shah,SENSE,3.5,0,0,0,0,0,0,0,0,1,1,0
462.0,Dr. Siya Verma,SCOPE,4.2,0,0,0,0,1,1,0,0,0,0,0
463.0,Dr. Reyansh Jain,SELECT,3.1,1,0,0,0,0,0,0,0,0,0,1
464.0,Dr. Kiara Sharma,SCOPE,4.5,0,0,1,0,0,0,0,1,0,0,0
465.0,Dr. Vihaan Gupta,SENSE,3.8,0,0,0,1,0,0,0,0,1,0,0
466.0,Dr. Tara Patel,SCOPE,4.6,0,1,0,0,0,0,1,0,0,0,0
467.0,Dr. Muhammad Kumar,SELECT,3.3,1,0,0,0,0,0,0,0,0,1,0
468.0,Dr. Zoe Reddy,SCOPE,4.4,0,0,0,0,1,0,0,1,0,0,0
469.0,Dr. Kabir Rao,SENSE,3.6,0,0,0,0,0,0,0,0,1,0,1
470.0,Dr. Anika Nair,SCOPE,4.7,0,0,1,0,0,1,0,0,0,0,0
471.0,Dr. Ayaan Menon,SELECT,3.5,1,0,0,1,0,0,0,0,0,0,0
472.0,Dr. Navya Iyer,SCOPE,4.1,0,1,0,0,0,0,1,0,0,0,0
473.0,Dr. Krish Pillai,SENSE,3.9,0,0,0,0,0,0,0,0,1,1,0
474.0,Dr. Pari Varma,SCOPE,4.5,0,0,0,0,1,0,0,1,0,0,0
475.0,Dr. Rohan Joshi,SELECT,3.2,1,0,0,0,0,0,0,0,0,0,1
476.0,Dr. Aisha Mehta,SCOPE,4.6,0,0,1,0,0,1,0,0,0,0,0
477.0,Dr. Aryan Ali,SENSE,3.7,0,0,0,1,0,0,0,0,1,0,0
478.0,Dr. Eva Khan,SCOPE,4.3,0,1,0,0,0,0,0,1,0,0,0
479.0,Dr. Advik Desai,SELECT,3.4,1,0,0,0,0,0,0,0,0,1,0
480.0,Dr. Anvi Shah,SCOPE,4.8,0,0,1,0,1,0,1,0,0,0,0
481.0,Dr. Veer Verma,SENSE,3.6,0,0,0,0,0,0,0,0,1,0,1
482.0,Dr. Zara Jain,SCOPE,4.2,0,1,0,0,0,1,0,0,0,0,0
483.0,Dr. Sai Sharma,SELECT,3.3,1,0,0,1,0,0,0,0,0,0,0
484.0,Dr. Shanaya Gupta,SCOPE,4.5,0,0,1,0,0,0,0,1,0,0,0
485.0,Dr. Zayan Patel,SENSE,3.8,0,0,0,0,0,0,0,0,1,1,0
486.0,Dr. Aadhya Kumar,SCOPE,4.6,0,0,0,0,1,0,1,0,0,0,0
487.0,Dr. Dhruv Reddy,SELECT,3.1,1,0,0,0,0,0,0,0,0,0,1
488.0,Dr. Ira Rao,SCOPE,4.4,0,1,0,0,0,1,0,1,0,0,0
489.0,Dr. Aarush Nair,SENSE,3.5,0,0,0,1,0,0,0,0,0,1,0
490.0,Dr. Riya Menon,SCOPE,4.7,0,0,1,0,1,0,0,0,0,0,0
491.0,Dr. Ishan Iyer,SELECT,3.6,1,0,0,0,0,0,0,0,1,0,0
492.0,Dr. Nia Pillai,SCOPE,4.1,0,0,0,0,0,1,1,0,0,0,0
493.0,Dr. Om Varma,SENSE,3.9,0,0,0,1,0,0,0,0,1,0,0
494.0,Dr. Anahita Joshi,SCOPE,4.5,0,0,1,0,0,0,0,1,0,0,0
495.0,Dr. Yuvraj Mehta,SELECT,3.2,0,0,0,0,0,0,0,0,0,1,1
496.0,Dr. Samaira Ali,SCOPE,4.6,0,0,0,0,1,1,0,0,0,0,0
497.0,Dr. Atharv Khan,SENSE,3.7,1,0,0,0,0,0,0,0,1,0,0
498.0,Dr. Alisha Desai,SCOPE,4.3,0,1,0,0,0,0,0,1,0,0,0
499.0,Dr. Shaurya Shah,SELECT,3.4,0,0,0,1,0,0,0,0,0,0,1
500.0,Dr. Amaira Verma,SCOPE,4.8,0,0,1,0,0,0,1,0,0,0,0
501.0,Dr. Yuvaan Jain,SENSE,3.5,0,0,0,0,0,0,0,0,1,1,0
502.0,Dr. Saanvi Sharma,SCOPE,4.2,0,0,0,0,1,1,0,0,0,0,0
503.0,Dr. Armaan Gupta,SELECT,3.1,1,0,0,0,0,0,0,0,0,0,1
504.0,Dr. Keya Patel,SCOPE,4.5,0,0,1,0,0,0,0,1,0,0,0
505.0,Dr. Vivaan Kumar,SENSE,3.8,0,0,0,1,0,0,0,0,1,0,0
506.0,Dr. Aarya Reddy,SCOPE,4.6,0,1,0,0,0,0,1,0,0,0,0
507.0,Dr. Abeer Rao,SELECT,3.3,1,0,0,0,0,0,0,0,0,1,0
508.0,Dr. Myra Nair,SCOPE,4.4,0,0,0,0,1,0,0,1,0,0,0
509.0,Dr. Neil Menon,SENSE,3.6,0,0,0,0,0,0,0,0,1,0,1
510.0,Dr. Pehel Iyer,SCOPE,4.7,0,0,1,0,0,1,0,0,0,0,0
511.0,Dr. Ekansh Pillai,SELECT,3.5,1,0,0,1,0,0,0,0,0,0,0
512.0,Dr. Ananya Varma,SCOPE,4.1,0,1,0,0,0,0,1,0,0,0,0
513.0,Dr. Ishaan Joshi,SENSE,3.9,0,0,0,0,0,0,0,0,1,1,0
514.0,Dr. Siya Mehta,SCOPE,4.5,0,0,0,0,1,0,0,1,0,0,0
515.0,Dr. Reyansh Ali,SELECT,3.2,1,0,0,0,0,0,0,0,0,0,1
516.0,Dr. Kiara Khan,SCOPE,4.6,0,0,1,0,0,1,0,0,0,0,0
517.0,Dr. Vihaan Desai,SENSE,3.7,0,0,0,1,0,0,0,0,1,0,0
518.0,Dr. Tara Shah,SCOPE,4.3,0,1,0,0,0,0,0,1,0,0,0
519.0,Dr. Muhammad Verma,SELECT,3.4,1,0,0,0,0,0,0,0,0,1,0
520.0,Dr. Zoe Jain,SCOPE,4.8,0,0,1,0,1,0,1,0,0,0,0
521.0,Dr. Aarav Singh,SENSE,3.3,1,0,0,1,0,0,0,0,1,0,0
522.0,Dr. Aanya Sharma,SCOPE,4.1,0,1,0,0,0,1,1,0,0,0,0
523.0,Dr. Vivaan Gupta,SELECT,4.7,0,0,1,0,1,0,0,1,0,0,0
524.0,Dr. Diya Patel,SENSE,3.0,1,0,0,0,0,0,0,0,0,1,1
525.0,Dr. Aditya Kumar,SCOPE,4.4,0,0,0,0,1,1,0,0,0,0,0
526.0,Dr. Ananya Reddy,SELECT,3.6,0,0,0,1,0,0,0,0,1,0,0
527.0,Dr. Ishaan Rao,SCOPE,4.9,0,0,1,0,0,0,1,0,0,0,0
528.0,Dr. Myra Nair,SENSE,3.4,1,0,0,0,0,0,0,0,0,1,0
529.0,Dr. Arjun Menon,SCOPE,4.0,0,0,1,0,0,1,0,1,0,0,0
530.0,Dr. Siya Iyer,SELECT,3.5,0,0,0,0,0,0,0,0,1,0,1
531.0,Dr. Reyansh Pillai,SCOPE,4.6,0,1,0,0,1,0,0,0,0,0,0
532.0,Dr. Kiara Varma,SENSE,3.2,1,0,0,1,0,0,0,0,0,1,0
533.0,Dr. Vihaan Joshi,SCOPE,4.3,0,0,0,0,0,1,1,0,0,0,0
534.0,Dr. Tara Mehta,SELECT,3.8,0,0,0,1,0,0,0,0,1,0,0
535.0,Dr. Muhammad Ali,SCOPE,4.8,0,0,1,0,1,0,0,0,0,0,0
536.0,Dr. Zoe Khan,SENSE,3.1,1,0,0,0,0,0,0,0,0,0,1
537.0,Dr. Kabir Desai,SCOPE,4.2,0,1,0,0,0,0,0,1,0,0,0
538.0,Dr. Anika Shah,SELECT,4.5,0,0,0,0,0,1,1,0,0,0,0
539.0,Dr. Ayaan Verma,SENSE,3.3,0,0,0,1,0,0,0,0,1,1,0
540.0,Dr. Navya Jain,SCOPE,4.9,0,0,1,0,1,0,0,1,0,0,0
541.0,Dr. Krish Sharma,SELECT,3.7,1,0,0,0,0,0,0,0,0,0,1
542.0,Dr. Pari Gupta,SCOPE,4.4,0,1,0,0,0,1,0,0,0,0,0
543.0,Dr. Rohan Patel,SENSE,3.0,0,0,0,0,0,0,0,0,1,1,0
544.0,Dr. Aisha Kumar,SCOPE,4.6,0,0,0,0,0,0,1,1,0,0,0
545.0,Dr. Aryan Reddy,SELECT,3.5,1,0,0,1,0,0,0,0,0,0,0
546.0,Dr. Eva Rao,SCOPE,4.7,0,0,1,0,1,0,0,0,0,0,0
547.0,Dr. Advik Nair,SENSE,3.2,0,0,0,0,0,0,0,0,1,0,1
548.0,Dr. Anvi Menon,SCOPE,4.1,0,1,0,0,0,1,0,0,0,0,0
549.0,Dr. Veer Iyer,SELECT,3.8,0,0,0,1,0,0,0,0,0,1,0
550.0,Dr. Zara Pillai,SCOPE,4.8,0,0,0,0,0,0,1,1,0,0,0
551.0,Dr. Sai Varma,SENSE,3.4,1,0,0,0,0,0,0,0,1,0,0
552.0,Dr. Shanaya Joshi,SCOPE,4.5,0,0,1,0,1,0,0,0,0,0,0
553.0,Dr. Zayan Mehta,SELECT,3.6,0,0,0,1,0,0,0,0,0,0,1
554.0,Dr. Aadhya Ali,SCOPE,4.9,0,0,0,0,0,1,1,1,0,0,0
555.0,Dr. Dhruv Khan,SENSE,3.1,1,0,0,0,0,0,0,0,0,1,0
556.0,Dr. Ira Desai,SCOPE,4.3,0,1,0,0,0,0,0,1,0,0,0
557.0,Dr. Aarush Shah,SELECT,4.6,0,0,1,0,1,0,0,0,0,0,0
558.0,Dr. Riya Verma,SENSE,3.3,0,0,0,1,0,0,0,0,1,0,0
559.0,Dr. Ishan Jain,SCOPE,4.7,0,0,0,0,0,1,1,0,0,0,0
560.0,Dr. Nia Sharma,SELECT,3.7,1,0,0,0,0,0,0,0,0,1,0
561.0,Dr. Om Gupta,SENSE,4.2,0,1,0,0,0,0,0,1,0,0,0
562.0,Dr. Anahita Patel,SCOPE,3.9,0,0,0,0,0,1,0,0,1,0,0
563.0,Dr. Yuvraj Kumar,SELECT,4.8,0,0,1,0,1,0,1,0,0,0,0
564.0,Dr. Samaira Reddy,SENSE,3.2,1,0,0,0,0,0,0,0,0,0,1
565.0,Dr. Atharv Rao,SCOPE,4.5,0,0,0,0,0,1,0,1,0,0,0
566.0,Dr. Alisha Nair,SELECT,3.5,0,0,0,1,0,0,0,0,1,0,0
567.0,Dr. Shaurya Menon,SENSE,4.6,0,1,0,0,1,0,0,0,0,0,0
568.0,Dr. Amaira Iyer,SCOPE,3.4,1,0,0,0,0,0,0,0,0,1,0
569.0,Dr. Yuvaan Pillai,SELECT,4.7,0,0,1,0,0,0,1,0,0,0,0
570.0,Dr. Saanvi Varma,SENSE,3.6,0,0,0,0,0,0,0,0,1,0,1
571.0,Dr. Armaan Joshi,SCOPE,4.9,0,0,0,0,1,1,0,1,0,0,0
572.0,Dr. Keya Mehta,SELECT,3.1,1,0,0,1,0,0,0,0,0,0,0
573.0,Dr. Vivaan Ali,SENSE,4.4,0,1,0,0,0,0,1,0,0,0,0
574.0,Dr. Aarya Khan,SCOPE,3.8,0,0,0,0,0,0,0,0,1,1,0
575.0,Dr. Abeer Desai,SELECT,4.8,0,0,1,0,1,0,0,0,0,0,0
576.0,Dr. Myra Shah,SENSE,3.3,1,0,0,0,0,0,0,0,0,0,1
577.0,Dr. Neil Verma,SCOPE,4.5,0,0,0,0,0,1,0,1,0,0,0
578.0,Dr. Pehel Jain,SELECT,3.7,0,0,0,1,0,0,0,0,1,0,0
579.0,Dr. Ekansh Sharma,SENSE,4.6,0,1,1,0,1,0,0,0,0,0,0
580.0,Dr. Ananya Gupta,SCOPE,3.2,1,0,0,0,0,0,0,0,0,1,0
581.0,Dr. Ishaan Patel,SELECT,4.7,0,0,0,0,0,1,1,0,0,0,0
582.0,Dr. Siya Kumar,SENSE,3.5,0,0,0,0,0,0,0,0,1,0,1
583.0,Dr. Reyansh Reddy,SCOPE,4.9,0,0,1,0,1,0,0,1,0,0,0
584.0,Dr. Kiara Rao,SELECT,3.4,1,0,0,1,0,0,0,0,0,0,0
585.0,Dr. Vihaan Nair,SENSE,4.8,0,1,0,0,0,0,1,0,0,0,0
586.0,Dr. Tara Menon,SCOPE,3.6,0,0,0,0,0,0,0,0,1,1,0
587.0,Dr. Muhammad Iyer,SELECT,4.7,0,0,1,0,1,0,0,0,0,0,0
588.0,Dr. Zoe Pillai,SENSE,3.1,1,0,0,0,0,0,0,0,0,0,1
589.0,Dr. Kabir Varma,SCOPE,4.5,0,0,0,0,0,1,0,1,0,0,0
590.0,Dr. Anika Joshi,SELECT,3.8,0,0,0,1,0,0,0,0,1,0,0
591.0,Dr. Ayaan Mehta,SENSE,4.6,0,1,1,0,1,0,0,0,0,0,0
592.0,Dr. Navya Ali,SCOPE,3.3,1,0,0,0,0,0,0,0,0,1,0
593.0,Dr. Krish Khan,SELECT,4.8,0,0,0,0,0,1,1,0,0,0,0
594.0,Dr. Pari Desai,SENSE,3.5,0,0,0,0,0,0,0,0,1,0,1
5.95,Dr. Rohan Shah,SCOPE,4.9,0,0,1,0,1,0,0,1,0,0,0
596.0,Dr. Aisha Verma,SELECT,3.2,1,0,0,1,0,0,0,0,0,0,0
597.0,Dr. Aryan Jain,SENSE,4.7,0,1,0,0,0,0,1,0,0,0,0
598.0,Dr. Eva Sharma,SCOPE,3.6,0,0,0,0,0,0,0,0,1,1,0
599.0,Dr. Advik Gupta,SELECT,4.6,0,0,1,0,1,0,0,0,0,0,0
600.0,Dr. Anvi Patel,SENSE,3.4,1,0,0,0,0,0,0,0,0,0,1
601.0,Dr. Veer Kumar,SCOPE,4.5,0,0,0,0,0,1,0,1,0,0,0
602.0,Dr. Zara Reddy,SELECT,3.7,0,0,0,1,0,0,0,0,1,0,0
603.0,Dr. Sai Rao,SENSE,4.8,0,1,1,0,1,0,0,0,0,0,0
604.0,Dr. Shanaya Nair,SCOPE,3.1,1,0,0,0,0,0,0,0,0,1,0
605.0,Dr. Zayan Menon,SELECT,4.7,0,0,0,0,0,1,1,0,0,0,0
606.0,Dr. Aadhya Iyer,SENSE,3.5,0,0,0,0,0,0,0,0,1,0,1
607.0,Dr. Dhruv Pillai,SCOPE,4.9,0,0,1,0,1,0,0,1,0,0,0
608.0,Dr. Ira Varma,SELECT,3.3,1,0,0,1,0,0,0,0,0,0,0
609.0,Dr. Aarush Joshi,SENSE,4.6,0,1,0,0,0,0,1,0,0,0,0
610.0,Dr. Riya Mehta,SCOPE,3.8,0,0,0,0,0,0,0,0,1,1,0
611.0,Dr. Ishan Ali,SELECT,4.5,0,0,1,0,1,0,0,0,0,0,0
612.0,Dr. Nia Khan,SENSE,3.2,1,0,0,0,0,0,0,0,0,0,1
613.0,Dr. Om Desai,SCOPE,4.7,0,0,0,0,0,1,0,1,0,0,0
614.0,Dr. Anahita Shah,SELECT,3.6,0,0,0,1,0,0,0,0,1,0,0
615.0,Dr. Yuvraj Verma,SENSE,4.8,0,1,1,0,1,0,0,0,0,0,0
616.0,Dr. Samaira Jain,SCOPE,3.4,1,0,0,0,0,0,0,0,0,1,0
617.0,Dr. Atharv Sharma,SELECT,4.6,0,0,0,0,0,1,1,0,0,0,0
618.0,Dr. Alisha Gupta,SENSE,3.7,0,0,0,0,0,0,0,0,1,0,1
619.0,Dr. Shaurya Patel,SCOPE,4.9,0,0,1,0,1,0,0,1,0,0,0
620.0,Dr. Amaira Kumar,SELECT,3.1,1,0,0,1,0,0,0,0,0,0,0
621.0,Dr. Yuvaan Reddy,SENSE,4.7,0,1,0,0,0,0,1,0,0,0,0
622.0,Dr. Saanvi Rao,SCOPE,3.5,0,0,0,0,0,0,0,0,1,1,0
623.0,Dr. Armaan Nair,SELECT,4.5,0,0,1,0,1,0,0,0,0,0,0
624.0,Dr. Keya Menon,SENSE,3.3,1,0,0,0,0,0,0,0,0,0,1
625.0,Dr. Vivaan Iyer,SCOPE,4.8,0,0,0,0,0,1,0,1,0,0,0
626.0,Dr. Aarya Pillai,SELECT,3.8,0,0,0,1,0,0,0,0,1,0,0
627.0,Dr. Abeer Varma,SENSE,4.6,0,1,1,0,1,0,0,0,0,0,0
628.0,Dr. Myra Joshi,SCOPE,3.2,1,0,0,0,0,0,0,0,0,1,0
629.0,Dr. Neil Mehta,SELECT,4.7,0,0,0,0,0,1,1,0,0,0,0
630.0,Dr. Pehel Ali,SENSE,3.6,0,0,0,0,0,0,0,0,1,0,1
631.0,Dr. Ekansh Khan,SCOPE,4.9,0,0,1,0,1,0,0,1,0,0,0
632.0,Dr. Ananya Desai,SELECT,3.4,1,0,0,1,0,0,0,0,0,0,0
633.0,Dr. Ishaan Shah,SENSE,4.5,0,1,0,0,0,0,1,0,0,0,0
634.0,Dr. Siya Verma,SCOPE,3.7,0,0,0,0,0,0,0,0,1,1,0
635.0,Dr. Reyansh Jain,SELECT,4.6,0,0,1,0,1,0,0,0,0,0,0
636.0,Dr. Kiara Sharma,SENSE,3.1,1,0,0,0,0,0,0,0,0,0,1
637.0,Dr. Vihaan Gupta,SCOPE,4.8,0,0,0,0,0,1,0,1,0,0,0
638.0,Dr. Tara Patel,SELECT,3.5,0,0,0,1,0,0,0,0,1,0,0
639.0,Dr. Muhammad Kumar,SENSE,4.7,0,1,1,0,1,0,0,0,0,0,0
640.0,Dr. Zoe Reddy,SCOPE,3.3,1,0,0,0,0,0,0,0,0,1,0
641.0,Dr. Kabir Rao,SELECT,4.6,0,0,0,0,0,1,1,0,0,0,0
642.0,Dr. Anika Nair,SENSE,3.8,0,0,0,0,0,0,0,0,1,0,1
643.0,Dr. Ayaan Menon,SCOPE,4.9,0,0,1,0,1,0,0,1,0,0,0
644.0,Dr. Navya Iyer,SELECT,3.2,1,0,0,1,0,0,0,0,0,0,0
645.0,Dr. Krish Pillai,SENSE,4.5,0,1,0,0,0,0,1,0,0,0,0
646.0,Dr. Pari Varma,SCOPE,3.6,0,0,0,0,0,0,0,0,1,1,0
647.0,Dr. Rohan Joshi,SELECT,4.7,0,0,1,0,1,0,0,0,0,0,0
648.0,Dr. Aisha Mehta,SENSE,3.4,1,0,0,0,0,0,0,0,0,0,1
649.0,Dr. Aryan Ali,SCOPE,4.8,0,0,0,0,0,1,0,1,0,0,0
650.0,Dr. Eva Khan,SELECT,3.7,0,0,0,1,0,0,0,0,1,0,0
651.0,Dr. Advik Desai,SENSE,4.6,0,1,1,0,1,0,0,0,0,0,0
652.0,Dr. Anvi Shah,SCOPE,3.1,1,0,0,0,0,0,0,0,0,1,0
653.0,Dr. Veer Verma,SELECT,4.7,0,0,0,0,0,1,1,0,0,0,0
654.0,Dr. Zara Jain,SENSE,3.5,0,0,0,0,0,0,0,0,1,0,1
655.0,Dr. Sai Sharma,SCOPE,4.9,0,0,1,0,1,0,0,1,0,0,0
656.0,Dr. Shanaya Gupta,SELECT,3.3,1,0,0,1,0,0,0,0,0,0,0
657.0,Dr. Zayan Patel,SENSE,4.5,0,1,0,0,0,0,1,0,0,0,0
658.0,Dr. Aadhya Kumar,SCOPE,3.8,0,0,0,0,0,0,0,0,1,1,0
659.0,Dr. Dhruv Reddy,SELECT,4.6,0,0,1,0,1,0,0,0,0,0,0
660.0,Dr. Ira Rao,SENSE,3.2,1,0,0,0,0,0,0,0,0,0,1
661.0,Dr. Aarush Nair,SCOPE,4.7,0,0,0,0,0,1,0,1,0,0,0
662.0,Dr. Riya Menon,SELECT,3.6,0,0,0,1,0,0,0,0,1,0,0
663.0,Dr. Ishan Iyer,SENSE,4.8,0,1,1,0,1,0,0,0,0,0,0
664.0,Dr. Nia Pillai,SCOPE,3.4,1,0,0,0,0,0,0,0,0,1,0
665.0,Dr. Om Varma,SELECT,4.6,0,0,0,0,0,1,1,0,0,0,0
666.0,Dr. Anahita Joshi,SENSE,3.7,0,0,0,0,0,0,0,0,1,0,1
667.0,Dr. Yuvraj Mehta,SCOPE,4.9,0,0,1,0,1,0,0,1,0,0,0
668.0,Dr. Samaira Ali,SELECT,3.1,1,0,0,1,0,0,0,0,0,0,0
669.0,Dr. Atharv Khan,SENSE,4.7,0,1,0,0,0,0,1,0,0,0,0
670.0,Dr. Alisha Desai,SCOPE,3.5,0,0,0,0,0,0,0,0,1,1,0
671.0,Dr. Shaurya Shah,SELECT,4.5,0,0,1,0,1,0,0,0,0,0,0
672.0,Dr. Amaira Verma,SENSE,3.3,1,0,0,0,0,0,0,0,0,0,1
673.0,Dr. Yuvaan Jain,SCOPE,4.8,0,0,0,0,0,1,0,1,0,0,0
674.0,Dr. Saanvi Sharma,SELECT,3.8,0,0,0,1,0,0,0,0,1,0,0
675.0,Dr. Armaan Gupta,SENSE,4.6,0,1,1,0,1,0,0,0,0,0,0
676.0,Dr. Keya Patel,SCOPE,3.2,1,0,0,0,0,0,0,0,0,1,0
677.0,Dr. Vivaan Kumar,SELECT,4.7,0,0,0,0,0,1,1,0,0,0,0
678.0,Dr. Aarya Reddy,SENSE,3.6,0,0,0,0,0,0,0,0,1,0,1
